Price,Bedrooms,Bathrooms,Area,Location
"EGP 4,510,000",3,2,177 SQM,"Moharam Bik, Alexandria•"
"EGP 260,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 1,650,000",3,2,151 SQM,"Fleming, Alexandria•"
"EGP 2,000,000",3,2,152 SQM,"Smoha, Alexandria•"
"EGP 2,600,000",3,2,200 SQM,"Bolkly, Alexandria•"
"EGP 3,000,000",3,3,215 SQM,"Moharam Bik, Alexandria•"
"EGP 3,500,000",3,3,227 SQM,"Glim, Alexandria•"
"EGP 1,125,000",2,1,144 SQM,"Borg al-Arab, Alexandria•"
"EGP 2,800,000",3,2,240 SQM,"Roushdy, Alexandria•"
"EGP 265,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 1,250,000Negotiable",3,2,125 SQM,"Moharam Bik, Alexandria•"
"EGP 165,000Negotiable",1,1,70 SQM,"Nakheel, Alexandria•"
"EGP 2,000,000",2,2,150 SQM,"Smoha, Alexandria•"
"EGP 260,000Negotiable",2,1,105 SQM,"Nakheel, Alexandria•"
"EGP 370,000Negotiable",2,2,120 SQM,"Nakheel, Alexandria•"
"EGP 2,350,000",3,2,175 SQM,"Bolkly, Alexandria•"
"EGP 1,600,000",3,2,156 SQM,"Smoha, Alexandria•"
"EGP 500,000",2,1,110 SQM,"Dekheila, Alexandria•"
"EGP 2,800,000",4,3,200 SQM,"Laurent, Alexandria•"
"EGP 2,023,000",3,1,119 SQM,"Smoha, Alexandria•"
"EGP 2,300,000",3,2,170 SQM,"Smoha, Alexandria•"
"EGP 2,200,000",2,2,170 SQM,"Smoha, Alexandria•"
"EGP 600,000",3,2,160 SQM,"Sidi Beshr, Alexandria•"
"EGP 2,560,000",3,2,160 SQM,"Smoha, Alexandria•"
"EGP 2,720,000",4,2,158 SQM,"Smoha, Alexandria•"
"EGP 820,000Negotiable",2,1,80 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 275,000Negotiable",2,2,110 SQM,"Nakheel, Alexandria•"
"EGP 260,000Negotiable",2,1,160 SQM,"Nakheel, Alexandria•"
"EGP 850,000Negotiable",4,3,220 SQM,"Nakheel, Alexandria•"
"EGP 235,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 3,300,000",3,2,125 SQM,"Sidi Beshr, Alexandria•"
"EGP 420,000Negotiable",3,2,140 SQM,"Nakheel, Alexandria•"
"EGP 370,000Negotiable",2,2,240 SQM,"Nakheel, Alexandria•"
"EGP 360,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 285,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 155,000Negotiable",1,1,60 SQM,"Nakheel, Alexandria•"
"EGP 270,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 2,000,000Negotiable",3,2,175 SQM,"Stanley, Alexandria•"
"EGP 750,000",3,2,147 SQM,"Agami, Alexandria•"
"EGP 2,750,000",3,2,172 SQM,"Smoha, Alexandria•"
"EGP 2,500,000",3,2,220 SQM,"Smoha, Alexandria•"
"EGP 2,500,000",3,3,175 SQM,"Smoha, Alexandria•"
"EGP 4,200,000",3,3,202 SQM,"Moharam Bik, Alexandria•"
"EGP 850,000Negotiable",2,1,97 SQM,"Miami, Alexandria•"
"EGP 4,200,000",4,3,243 SQM,"Smoha, Alexandria•"
"EGP 2,300,000",3,2,240 SQM,"Laurent, Alexandria•"
"EGP 600,000Negotiable",2,1,85 SQM,"Sidi Beshr, Alexandria•"
"EGP 4,000,000Negotiable",3,2,155 SQM,"Mandara, Alexandria•"
"EGP 225,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 365,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 290,000",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 6,108,718",3,1,218 SQM,"Amreya, Alexandria•"
"EGP 580,000Negotiable",3,2,150 SQM,"Nakheel, Alexandria•"
"EGP 650,000Negotiable",3,2,300 SQM,"Nakheel, Alexandria•"
"EGP 900,000Negotiable",2,1,80 SQM,"Miami, Alexandria•"
"EGP 1,250,000Negotiable",4,3,300 SQM,"Agami, Alexandria•"
"EGP 650,000Negotiable",3,1,140 SQM,"Mandara, Alexandria•"
"EGP 300,000Negotiable",2,1,80 SQM,"Nakheel, Alexandria•"
"EGP 290,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 3,150,000",3,2,180 SQM,"Smoha, Alexandria•"
"EGP 950,000",3,2,140 SQM,"Miami, Alexandria•"
"EGP 1,650,000Negotiable",3,2,140 SQM,"Miami, Alexandria•"
"EGP 400,000Negotiable",3,1,50 SQM,"Wardian, Alexandria•"
"EGP 260,000",2,1,75 SQM,"Agami, Alexandria•"
"EGP 320,000Negotiable",3,1,130 SQM,"Nakheel, Alexandria•"
"EGP 3,100,000Negotiable",3,2,210 SQM,"Gianaclis, Alexandria•"
"EGP 500,000",2,1,90 SQM,"Mandara, Alexandria•"
"EGP 1,450,000",3,1,115 SQM,"Cleopatra, Alexandria•"
"EGP 3,500,000",3,2,190 SQM,"Smoha, Alexandria•"
"EGP 390,000Negotiable",2,1,85 SQM,"Gomrok, Alexandria•"
"EGP 4,207,270",3,2,184 SQM,"Smoha, Alexandria•"
"EGP 3,780,000",3,2,168 SQM,"Moharam Bik, Alexandria•"
"EGP 2,720,000",3,2,160 SQM,"Smoha, Alexandria•"
"EGP 2,654,000",3,2,140 SQM,"Smoha, Alexandria•"
"EGP 2,957,000",3,2,169 SQM,"Smoha, Alexandria•"
"EGP 4,300,000",3,2,235 SQM,"Laurent, Alexandria•"
"EGP 1,600,000",4,2,280 SQM,"Seyouf, Alexandria•"
"EGP 750,000",3,2,95 SQM,"Bahray - Anfoshy, Alexandria•"
"EGP 2,888,000",2,2,126 SQM,"Moharam Bik, Alexandria•"
"EGP 600,000",2,1,70 SQM,"Montazah, Alexandria•"
"EGP 2,250,000",3,2,150 SQM,"Saba Pasha, Alexandria•"
"EGP 2,795,000",3,2,140 SQM,"Smoha, Alexandria•"
"EGP 3,075,000",4,2,143 SQM,"Smoha, Alexandria•"
"EGP 7,000,000",4,3,280 SQM,"Sporting, Alexandria•"
"EGP 8,000,000Negotiable",3,3,500 SQM,"Glim, Alexandria•"
"EGP 4,250,000Negotiable",3,3,196 SQM,"Stanley, Alexandria•"
"EGP 2,250,000",3,2,150 SQM,"Glim, Alexandria•"
"EGP 5,000,000",4,3,210 SQM,"Azarita, Alexandria•"
"EGP 950,000Negotiable",4,2,240 SQM,"Agami, Alexandria•"
"EGP 3,218,000",3,3,157 SQM,"Smoha, Alexandria•"
"EGP 2,000,000Negotiable",4,2,220 SQM,"Gomrok, Alexandria•"
"EGP 2,350,000Negotiable",3,2,260 SQM,"El Max, Alexandria•"
"EGP 900,000",2,1,100 SQM,"Saba Pasha, Alexandria•"
"EGP 1,280,000",2,1,120 SQM,"Bolkly, Alexandria•"
"EGP 260,000",2,1,80 SQM,"Agami, Alexandria•"
"EGP 2,000,000Negotiable",3,2,180 SQM,"Smoha, Alexandria•"
"EGP 1,750,000",2,2,140 SQM,"Sporting, Alexandria•"
"EGP 1,100,000",2,1,105 SQM,"Cleopatra, Alexandria•"
"EGP 2,500,000",3,2,170 SQM,"Smoha, Alexandria•"
"EGP 1,300,000",3,1,120 SQM,"Smoha, Alexandria•"
"EGP 7,500,000",4,3,430 SQM,"Glim, Alexandria•"
"EGP 1,650,000",3,1,145 SQM,"Miami, Alexandria•"
"EGP 580,000Negotiable",3,1,140 SQM,"Nakheel, Alexandria•"
"EGP 3,000,000",4,3,315 SQM,"Laurent, Alexandria•"
"EGP 4,750,000",3,2,245 SQM,"Laurent, Alexandria•"
"EGP 1,850,000",3,2,170 SQM,"Laurent, Alexandria•"
"EGP 270,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 2,300,000",2,2,118 SQM,"Glim, Alexandria•"
"EGP 4,300,000",3,3,215 SQM,"Stanley, Alexandria•"
"EGP 1,087,000",3,1,125 SQM,"Seyouf, Alexandria•"
"EGP 1,485,000",3,2,165 SQM,"Seyouf, Alexandria•"
"EGP 270,000Negotiable",1,1,65 SQM,"Moharam Bik, Alexandria•"
"EGP 470,000Negotiable",4,2,200 SQM,"Nakheel, Alexandria•"
"EGP 275,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 330,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 900,000Negotiable",3,1,125 SQM,"Seyouf, Alexandria•"
"EGP 1,200,000",3,1,111 SQM,"Sidi Gaber, Alexandria•"
"EGP 580,000Negotiable",3,2,140 SQM,"Nakheel, Alexandria•"
"EGP 480,000Negotiable",2,2,250 SQM,"Nakheel, Alexandria•"
"EGP 550,000Negotiable",3,2,150 SQM,"Nakheel, Alexandria•"
"EGP 370,000Negotiable",3,2,130 SQM,"Nakheel, Alexandria•"
"EGP 285,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 290,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 310,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 2,800,000",3,2,130 SQM,"Smoha, Alexandria•"
"EGP 550,000Negotiable",3,1,95 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,400,000",2,1,120 SQM,"Laurent, Alexandria•"
"EGP 2,500,000",3,2,210 SQM,"Laurent, Alexandria•"
"EGP 900,000",2,1,105 SQM,"Seyouf, Alexandria•"
"EGP 140,000Negotiable",3,1,100 SQM,"Agami, Alexandria•"
"EGP 1,200,000Negotiable",2,2,140 SQM,"Miami, Alexandria•"
"EGP 310,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 190,000",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 3,980,000",3,3,177 SQM,"Smoha, Alexandria•"
"EGP 6,457,000",4,4,287 SQM,"Smoha, Alexandria•"
"EGP 185,000Negotiable",1,1,70 SQM,"Nakheel, Alexandria•"
"EGP 490,000Negotiable",3,1,125 SQM,"Nakheel, Alexandria•"
"EGP 365,000",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 350,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 1,600,000Negotiable",3,2,145 SQM,"Asafra, Alexandria•"
"EGP 650,000",2,1,105 SQM,"Sidi Beshr, Alexandria•"
"EGP 260,000Negotiable",3,1,110 SQM,"Nakheel, Alexandria•"
"EGP 2,500,000Negotiable",3,1,150 SQM,"Laurent, Alexandria•"
"EGP 480,000Negotiable",2,1,100 SQM,"Seyouf, Alexandria•"
"EGP 285,000",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 1,350,000Negotiable",2,1,117 SQM,"Smoha, Alexandria•"
"EGP 850,000",2,1,102 SQM,"Fleming, Alexandria•"
"EGP 1,350,000",3,1,142 SQM,"Fleming, Alexandria•"
"EGP 10,000,000Negotiable",4,3,400 SQM,"San Stefano, Alexandria•"
"EGP 1,750,000Negotiable",3,2,150 SQM,"Laurent, Alexandria•"
"EGP 365,000Negotiable",2,1,125 SQM,"Nakheel, Alexandria•"
"EGP 4,300,000",3,2,201 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 980,000",2,1,95 SQM,"Mandara, Alexandria•"
"EGP 675,000",2,1,90 SQM,"Mandara, Alexandria•"
"EGP 300,000Negotiable",2,1,80 SQM,"Bacchus, Alexandria•"
"EGP 385,000",2,1,65 SQM,"Maamoura, Alexandria•"
"EGP 280,000Negotiable",3,1,115 SQM,"Nakheel, Alexandria•"
"EGP 260,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 285,000",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 445,000Negotiable",3,2,300 SQM,"Nakheel, Alexandria•"
"EGP 1,200,000Negotiable",2,1,100 SQM,"Laurent, Alexandria•"
"EGP 980,000Negotiable",4,1,170 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,450,000",3,1,145 SQM,"Smoha, Alexandria•"
"EGP 300,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 265,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 280,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 800,000Negotiable",2,1,160 SQM,"Miami, Alexandria•"
"EGP 9,000,000Negotiable",3,3,305 SQM,"Sporting, Alexandria•"
"EGP 2,200,000",3,2,146 SQM,"Smoha, Alexandria•"
"EGP 390,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 215,000Negotiable",2,1,85 SQM,"Nakheel, Alexandria•"
"EGP 390,000Negotiable",3,2,130 SQM,"Nakheel, Alexandria•"
"EGP 235,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 210,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 195,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 400,000Negotiable",2,1,130 SQM,"Agami, Alexandria•"
"EGP 295,000Negotiable",2,1,110 SQM,"Agami, Alexandria•"
"EGP 220,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 280,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 225,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 4,200,000",3,2,245 SQM,"Glim, Alexandria•"
"EGP 3,850,000",3,2,250 SQM,"Zezenia, Alexandria•"
"EGP 1,300,000",3,1,125 SQM,"Sidi Gaber, Alexandria•"
"EGP 850,000",2,1,130 SQM,"Seyouf, Alexandria•"
"EGP 220,000Negotiable",2,1,160 SQM,"Nakheel, Alexandria•"
"EGP 280,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 285,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 870,000",3,1,150 SQM,"Seyouf, Alexandria•"
"EGP 245,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 245,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 380,000Negotiable",4,2,200 SQM,"Nakheel, Alexandria•"
"EGP 5,200,000Negotiable",5,4,272 SQM,"Kafr Abdo, Alexandria•"
"EGP 580,000Negotiable",3,2,150 SQM,"Nakheel, Alexandria•"
"EGP 255,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 330,000Negotiable",2,1,220 SQM,"Nakheel, Alexandria•"
"EGP 290,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 220,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 380,000Negotiable",4,2,200 SQM,"Nakheel, Alexandria•"
"EGP 250,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 310,000Negotiable",2,1,130 SQM,"Nakheel, Alexandria•"
"EGP 290,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 280,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 260,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 750,000",3,1,110 SQM,"Schutz, Alexandria•"
"EGP 315,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 1,550,000",3,1,170 SQM,"Miami, Alexandria•"
"EGP 3,500,000Negotiable",3,3,220 SQM,"Smoha, Alexandria•"
"EGP 500,000",5,1,125 SQM,"Bahray - Anfoshy, Alexandria•"
"EGP 15,000,000Negotiable",4,3,500 SQM,"Sporting, Alexandria•"
"EGP 3,600,000",3,3,200 SQM,"Sporting, Alexandria•"
"EGP 1,700,000Negotiable",3,2,150 SQM,"Mandara, Alexandria•"
"EGP 1,000,000",2,1,75 SQM,"Sidi Gaber, Alexandria•"
"EGP 2,550,000",3,2,165 SQM,"Smoha, Alexandria•"
"EGP 2,700,000",3,2,200 SQM,"Kafr Abdo, Alexandria•"
"EGP 12,000,000",4,3,292 SQM,"San Stefano, Alexandria•"
"EGP 4,000,000",3,2,191 SQM,"Laurent, Alexandria•"
"EGP 2,900,000",3,2,205 SQM,"Laurent, Alexandria•"
"EGP 3,500,000",3,3,220 SQM,"Smoha, Alexandria•"
"EGP 1,700,000",2,1,130 SQM,"Laurent, Alexandria•"
"EGP 265,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 255,000Negotiable",2,1,95 SQM,"Nakheel, Alexandria•"
"EGP 1,600,000",3,2,145 SQM,"Laurent, Alexandria•"
"EGP 2,600,000",3,2,152 SQM,"Smoha, Alexandria•"
"EGP 1,700,000",2,2,117 SQM,"Roushdy, Alexandria•"
"EGP 1,850,000",3,2,150 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 2,100,000",3,2,140 SQM,"Azarita, Alexandria•"
"EGP 2,250,000",3,3,150 SQM,"Saba Pasha, Alexandria•"
"EGP 1,200,000",2,1,90 SQM,"Smoha, Alexandria•"
"EGP 260,000Negotiable",3,1,100 SQM,"Agami, Alexandria•"
"EGP 2,200,000",3,2,175 SQM,"Smoha, Alexandria•"
"EGP 2,860,000",3,3,176 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 820,000Negotiable",3,1,110 SQM,"Moharam Bik, Alexandria•"
"EGP 425,000",2,1,80 SQM,"Seyouf, Alexandria•"
"EGP 3,100,000",3,2,250 SQM,"Roushdy, Alexandria•"
"EGP 4,100,000",3,3,205 SQM,"Smoha, Alexandria•"
"EGP 460,000Negotiable",2,1,70 SQM,"Bacchus, Alexandria•"
"EGP 2,200,000",3,2,230 SQM,"Miami, Alexandria•"
"EGP 650,000",3,2,150 SQM,"Miami, Alexandria•"
"EGP 4,011,150",3,3,187 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 580,000Negotiable",3,2,150 SQM,"Nakheel, Alexandria•"
"EGP 1,980,000",2,2,125 SQM,"Smoha, Alexandria•"
"EGP 2,428,490",3,3,207 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 485,000Negotiable",2,2,240 SQM,"Nakheel, Alexandria•"
"EGP 285,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 295,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 310,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 1,500,000",3,1,120 SQM,"Cleopatra, Alexandria•"
"EGP 2,300,000",3,2,120 SQM,"Roushdy, Alexandria•"
"EGP 360,000Negotiable",3,1,125 SQM,"Nakheel, Alexandria•"
"EGP 480,000Negotiable",2,2,240 SQM,"Nakheel, Alexandria•"
"EGP 675,000",2,1,80 SQM,"Mandara, Alexandria•"
"EGP 2,300,000",3,2,160 SQM,"Saba Pasha, Alexandria•"
"EGP 5,900,000",3,3,270 SQM,"Kafr Abdo, Alexandria•"
"EGP 4,000,000",3,2,220 SQM,"Zezenia, Alexandria•"
"EGP 3,150,000",3,2,150 SQM,"Smoha, Alexandria•"
"EGP 450,000Negotiable",4,2,350 SQM,"Nakheel, Alexandria•"
"EGP 260,000Negotiable",2,1,200 SQM,"Nakheel, Alexandria•"
"EGP 4,500,000",3,3,180 SQM,"Smoha, Alexandria•"
"EGP 360,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 340,000Negotiable",2,2,110 SQM,"Nakheel, Alexandria•"
"EGP 925,000Negotiable",2,1,120 SQM,"Bolkly, Alexandria•"
"EGP 350,000",2,1,140 SQM,"Agami, Alexandria•"
"EGP 2,000,000Negotiable",3,2,160 SQM,"Smoha, Alexandria•"
"EGP 350,000Negotiable",2,1,60 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 2,962,600",3,3,227 SQM,"Moharam Bik, Alexandria•"
"EGP 6,250,000",2,3,214 SQM,"San Stefano, Alexandria•"
"EGP 380,000Negotiable",2,2,140 SQM,"Nakheel, Alexandria•"
"EGP 290,000Negotiable",2,1,290 SQM,"Nakheel, Alexandria•"
"EGP 290,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 2,000,000",3,2,170 SQM,"Smoha, Alexandria•"
"EGP 290,000Negotiable",2,1,115 SQM,"Agami, Alexandria•"
"EGP 6,500,000",3,3,275 SQM,"Raml Station, Alexandria•"
"EGP 335,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 150,000Negotiable",1,1,50 SQM,"Nakheel, Alexandria•"
"EGP 295,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 310,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 285,000Negotiable",2,1,100 SQM,"Nakheel, Alexandria•"
"EGP 870,000",2,1,85 SQM,"Moharam Bik, Alexandria•"
"EGP 1,560,000",3,1,120 SQM,"Mandara, Alexandria•"
"EGP 480,000Negotiable",2,3,250 SQM,"Nakheel, Alexandria•"
"EGP 285,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 290,000Negotiable",2,1,135 SQM,"Nakheel, Alexandria•"
"EGP 450,000Negotiable",2,1,140 SQM,"Nakheel, Alexandria•"
"EGP 510,000Negotiable",3,2,140 SQM,"Nakheel, Alexandria•"
"EGP 460,000Negotiable",2,1,90 SQM,"Asafra, Alexandria•"
"EGP 420,000Negotiable",2,1,140 SQM,"Nakheel, Alexandria•"
"EGP 245,000Negotiable",2,1,200 SQM,"Nakheel, Alexandria•"
"EGP 340,000Negotiable",3,1,125 SQM,"Nakheel, Alexandria•"
"EGP 380,000Negotiable",3,2,135 SQM,"Nakheel, Alexandria•"
"EGP 290,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 275,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 180,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 2,760,000",3,3,160 SQM,"Smoha, Alexandria•"
"EGP 2,043,600",2,1,104 SQM,"Smoha, Alexandria•"
"EGP 1,969,000",1,1,83 SQM,"Smoha, Alexandria•"
"EGP 2,275,000",3,3,140 SQM,"Smoha, Alexandria•"
"EGP 1,980,000",2,2,125 SQM,"Smoha, Alexandria•"
"EGP 350,000Negotiable",3,1,120 SQM,"Nakheel, Alexandria•"
"EGP 2,275,000",3,3,140 SQM,"Camp Caesar, Alexandria•"
"EGP 2,043,600",2,1,104 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 2,275,000",3,3,140 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 4,011,150",3,3,187 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 2,760,000",3,2,160 SQM,"Roushdy, Alexandria•"
"EGP 2,275,000",3,2,140 SQM,"Roushdy, Alexandria•"
"EGP 2,100,000",3,2,140 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 3,750,000",3,3,264 SQM,"Glim, Alexandria•"
"EGP 2,760,000",3,2,161 SQM,"Roushdy, Alexandria•"
"EGP 2,860,000",3,3,176 SQM,"Azarita, Alexandria•"
"EGP 1,980,000",2,2,125 SQM,"Azarita, Alexandria•"
"EGP 2,760,000",3,2,161 SQM,"Smoha, Alexandria•"
"EGP 150,000",1,1,40 SQM,"Miami, Alexandria•"
"EGP 270,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 280,000Negotiable",2,1,120 SQM,"Nakheel, Alexandria•"
"EGP 340,000Negotiable",2,1,125 SQM,"Nakheel, Alexandria•"
"EGP 350,000Negotiable",3,1,110 SQM,"Montazah, Alexandria•"
"EGP 1,000,000",2,1,130 SQM,"Montazah, Alexandria•"
"EGP 4,500,000",4,3,230 SQM,"Smoha, Alexandria•"
"EGP 3,700,000",4,3,280 SQM,"Glim, Alexandria•"
"EGP 1,600,000Negotiable",3,3,230 SQM,"Smoha, Alexandria•"
"EGP 1,300,000",3,1,140 SQM,"Seyouf, Alexandria•"
"EGP 2,860,000",3,3,176 SQM,"Smoha, Alexandria•"
"EGP 3,750,000Negotiable",3,3,165 SQM,"Kafr Abdo, Alexandria•"
"EGP 650,000",3,1,115 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,980,000",2,2,125 SQM,"Smoha, Alexandria•"
"EGP 2,743,500",3,2,115 SQM,"Smoha, Alexandria•"
"EGP 600,000",3,1,120 SQM,"Sidi Beshr, Alexandria•"
"EGP 680,000",2,1,100 SQM,"Asafra, Alexandria•"
"EGP 920,000",3,1,115 SQM,"Sidi Beshr, Alexandria•"
"EGP 1,350,000",3,2,135 SQM,"Victoria, Alexandria•"
"EGP 570,000",2,1,105 SQM,"Seyouf, Alexandria•"
"EGP 850,000",2,1,120 SQM,"Saba Pasha, Alexandria•"
"EGP 2,043,600",2,1,104 SQM,"Roushdy, Alexandria•"
"EGP 1,150,000",3,2,120 SQM,"Kafr Abdo, Alexandria•"
"EGP 2,305,100",3,3,148 SQM,"Smoha, Alexandria•"
"EGP 850,000",2,1,85 SQM,"Koum al-Dikka, Alexandria•"
"EGP 5,500,000",2,2,136 SQM,"San Stefano, Alexandria•"
"EGP 3,000,000",3,2,146 SQM,"Moharam Bik, Alexandria•"
"EGP 1,750,000",3,2,170 SQM,"Laurent, Alexandria•"
"EGP 345,000",2,2,120 SQM,"Nakheel, Alexandria•"
"EGP 4,150,000",3,3,181 SQM,"Moharam Bik, Alexandria•"
"EGP 2,500,000",3,3,106 SQM,"Moharam Bik, Alexandria•"
"EGP 400,000",2,1,75 SQM,"Sidi Beshr, Alexandria•"
"EGP 435,000",2,1,92 SQM,"Seyouf, Alexandria•"
"EGP 1,900,000",3,2,150 SQM,"Moharam Bik, Alexandria•"
"EGP 1,000,000",3,2,150 SQM,"Victoria, Alexandria•"
"EGP 150,000Negotiable",2,1,60 SQM,"Agami, Alexandria•"
"EGP 1,550,000",3,1,140 SQM,"Laurent, Alexandria•"
"EGP 1,000,000",2,2,105 SQM,"Montazah, Alexandria•"
"EGP 1,900,000",3,2,160 SQM,"Kafr Abdo, Alexandria•"
"EGP 2,380,000",3,2,140 SQM,"Smoha, Alexandria•"
"EGP 2,100,000",3,2,140 SQM,"Smoha, Alexandria•"
"EGP 220,000",4,1,120 SQM,"Dekheila, Alexandria•"
"EGP 4,000,000",3,2,300 SQM,"Roushdy, Alexandria•"
"EGP 1,550,000",3,1,130 SQM,"Sporting, Alexandria•"
"EGP 2,350,000",3,2,125 SQM,"Maamoura, Alexandria•"
"EGP 2,635,000",3,2,170 SQM,"Montazah, Alexandria•"
"EGP 3,200,000",3,3,270 SQM,"Maamoura, Alexandria•"
"EGP 4,011,150",3,3,187 SQM,"Al Ibrahimiyyah, Alexandria•"
"EGP 1,500,000",2,1,120 SQM,"Sidi Beshr, Alexandria•"
"EGP 2,888,000",3,2,152 SQM,"Smoha, Alexandria•"
"EGP 450,000Negotiable",2,1,130 SQM,"Agami, Alexandria•"
"EGP 370,000",2,1,90 SQM,"Bacchus, Alexandria•"
"EGP 950,000",3,1,90 SQM,"Sidi Gaber, Alexandria•"
"EGP 1,850,000",3,2,181 SQM,"Roushdy, Alexandria•"
"EGP 350,000Negotiable",2,1,89 SQM,"Al Hadrah, Alexandria•"
"EGP 450,000Negotiable",3,2,300 SQM,"Nakheel, Alexandria•"
"EGP 4,800,000Negotiable",3,3,230 SQM,"Glim, Alexandria•"
"EGP 1,400,000Negotiable",3,2,161 SQM,"Smoha, Alexandria•"
"EGP 1,822,500",3,2,135 SQM,"Smoha, Alexandria•"
"EGP 650,000",3,1,115 SQM,"Seyouf, Alexandria•"
"EGP 2,900,000",3,2,135 SQM,"Smoha, Alexandria•"
"EGP 320,000Negotiable",2,1,110 SQM,"Nakheel, Alexandria•"
"EGP 240,000Negotiable",2,1,90 SQM,"Nakheel, Alexandria•"
"EGP 2,000,000Negotiable",3,2,130 SQM,"Camp Caesar, Alexandria•"
